Timestamp,Network Coherence,Devices,envelope
1710647561,0.6163,232,104.1752794
1710647562,-0.9715,232,104.2128305
1710647563,-0.9945,232,104.2503678
1710647564,-0.9955,232,104.2878913
1710647565,-0.67,232,104.3254011
1710647566,0.765,232,104.3628972
1710647567,-0.9895,232,104.4003796
1710647568,-0.9998,232,104.4378482
1710647569,0.0084,232,104.4753032
1710647570,-0.7188,232,104.5127445
1710647571,-0.5036,232,104.5501721
1710647572,0.0752,232,104.5875861
1710647573,-0.9218,232,104.6249865
1710647574,-0.4303,232,104.6623732
1710647575,0.0479,232,104.6997464
1710647576,-0.9815,232,104.737106
1710647577,-0.8523,232,104.774452
1710647578,-0.4964,232,104.8117844
1710647579,0.0556,232,104.8491033
1710647580,-0.7203,232,104.8864087
1710647581,-0.6495,232,104.9237006
1710647582,-0.9561,232,104.960979
1710647583,0.7643,232,104.998244
1710647584,-0.9689,232,105.0354954
1710647585,0.0597,232,105.0727334
1710647586,-0.7649,232,105.109958
1710647587,-0.3665,232,105.1471692
1710647588,1.0162,232,105.1843669
1710647589,1.566,232,105.2215513
1710647590,3.6315,232,105.2587222
1710647591,-0.7986,232,105.2958799
1710647592,-0.7954,232,105.3330241
1710647593,-0.9996,232,105.3701551
1710647594,-0.2341,232,105.4072727
1710647595,-0.9655,232,105.444377
1710647596,4.4731,232,105.481468
1710647597,-0.3642,232,105.5185458
1710647598,2.5759,232,105.5556102
1710647599,0.1954,232,105.5926615
1710647600,-1,232,105.6296995
1710647601,0.2455,232,105.6667243
1710647602,2.2559,232,105.7037358
1710647603,0.3867,232,105.7407342
1710647604,-0.2442,232,105.7777194
1710647605,-0.7597,232,105.8146915
1710647606,-0.7611,232,105.8516504
1710647607,-0.9841,232,105.8885961
1710647608,-0.9752,232,105.9255288
1710647609,-0.7294,232,105.9624483
1710647610,-0.3589,232,105.9993547
1710647611,1.0541,232,106.0362481
1710647612,-0.5361,232,106.0731284
1710647613,-0.9907,232,106.1099956
1710647614,1.2383,232,106.1468498
1710647615,-0.6921,232,106.183691
1710647616,5.0589,232,106.2205192
1710647617,-0.2357,232,106.2573344
1710647618,-0.9969,232,106.2941366
1710647619,0.1273,232,106.3309258
1710647620,-0.915,232,106.3677021
1710647621,-0.939,232,106.4044654
1710647622,-0.989,232,106.4412158
1710647623,-0.9733,232,106.4779533
1710647624,-0.5808,232,106.5146779
1710647625,-0.887,232,106.5513896
1710647626,-0.8095,232,106.5880884
1710647627,-0.9633,232,106.6247744
1710647628,-0.0205,232,106.6614475
1710647629,-0.8448,232,106.6981078
1710647630,2.7849,232,106.7347552
1710647631,-0.668,232,106.7713899
1710647632,-0.7521,232,106.8080118
1710647633,4.2786,232,106.8446208
1710647634,0.1264,232,106.8812172
1710647635,-0.8929,232,106.9178007
1710647636,-0.9999,232,106.9543716
1710647637,-0.4936,232,106.9909297
1710647638,1.1883,232,107.0274751
1710647639,0.1985,232,107.0640078
1710647640,-0.2162,232,107.1005278
1710647641,-0.6403,232,107.1370351
1710647642,0.5623,232,107.1735298
1710647643,-0.9922,232,107.2100118
1710647644,-0.8937,232,107.2464812
1710647645,-0.9883,232,107.282938
1710647646,3.0576,232,107.3193822
1710647647,-0.6183,232,107.3558138
1710647648,1.5054,232,107.3922328
1710647649,-0.9946,232,107.4286392
1710647650,-0.9321,232,107.4650331
1710647651,-0.9105,232,107.5014144
1710647652,2.0193,232,107.5377832
1710647653,0.3594,232,107.5741395
1710647654,0.8575,232,107.6104833
1710647655,-0.9953,232,107.6468145
1710647656,-0.9616,232,107.6831334
1710647657,-0.4125,232,107.7194397
1710647658,-0.8156,232,107.7557336
1710647659,-0.9959,232,107.7920151
1710647660,-0.1439,232,107.8282841
1710647661,2.3811,232,107.8645407
1710647662,1.2622,232,107.9007849
1710647663,1.4848,232,107.9370168
1710647664,0.7362,232,107.9732362
1710647665,0.9375,232,108.0094433
1710647666,-0.8697,232,108.0456381
1710647667,-0.287,232,108.0818205
1710647668,0.7044,232,108.1179906
1710647669,-0.9736,232,108.1541483
1710647670,-0.9285,232,108.1902938
1710647671,-0.6334,232,108.226427
1710647672,-0.9741,232,108.2625479
1710647673,-0.9906,232,108.2986565
1710647674,-0.9747,232,108.3347529
1710647675,-0.2086,232,108.3708371
1710647676,-0.8538,232,108.406909
1710647677,-0.8138,232,108.4429688
1710647678,0.3541,232,108.4790163
1710647679,-0.4362,232,108.5150516
1710647680,-0.9997,232,108.5510748
1710647681,-0.9965,232,108.5870858
1710647682,-0.614,232,108.6230846
1710647683,-0.7526,232,108.6590713
1710647684,-0.9232,232,108.6950459
1710647685,-0.7541,232,108.7310084
1710647686,-0.7824,232,108.7669588
1710647687,6.3986,232,108.802897
1710647688,-0.9528,232,108.8388232
1710647689,-0.1067,232,108.8747374
1710647690,0.2234,232,108.9106395
1710647691,-0.2271,232,108.9465295
1710647692,1.8226,232,108.9824075
1710647693,-0.9273,232,109.0182735
1710647694,-1,232,109.0541275
1710647695,-0.6354,232,109.0899695
1710647696,2.7536,232,109.1257995
1710647697,-0.6417,232,109.1616176
1710647698,1.5248,232,109.1974237
1710647699,0.06,232,109.2332179
1710647700,-0.9998,232,109.2690001
1710647701,-0.3767,232,109.3047704
1710647702,2.2246,232,109.3405288
1710647703,1.2244,232,109.3762753
1710647704,-0.802,232,109.4120099
1710647705,-0.8353,232,109.4477326
1710647706,-0.6289,232,109.4834435
1710647707,-0.998,232,109.5191425
1710647708,4.4803,232,109.5548297
1710647709,-0.918,232,109.5905051
1710647710,-0.9114,232,109.6261686
1710647711,-0.9999,232,109.6618204
1710647712,0.6662,232,109.6974604
1710647713,-0.9372,232,109.7330885
1710647714,-0.529,232,109.7687049
1710647715,0.9038,232,109.8043096
1710647716,-0.2868,232,109.8399025
1710647717,-0.9998,232,109.8754837
1710647718,-0.935,232,109.9110532
1710647719,-0.993,232,109.9466109
1710647720,0.3821,232,109.982157
1710647721,-0.9846,232,110.0176913
1710647722,0.3443,232,110.053214
1710647723,-0.5055,232,110.0887251
1710647724,-0.9372,232,110.1242244
1710647725,-0.8634,232,110.1597122
1710647726,0.0572,232,110.1951883
1710647727,-0.1089,232,110.2306528
1710647728,-0.3207,232,110.2661057
1710647729,-0.9996,232,110.301547
1710647730,-0.0191,232,110.3369767
1710647731,-0.6311,232,110.3723948
1710647732,-0.9476,232,110.4078014
1710647733,-0.6979,232,110.4431964
1710647734,0.1091,232,110.4785799
1710647735,-0.997,232,110.5139519
1710647736,-0.186,232,110.5493123
1710647737,-0.4617,232,110.5846613
1710647738,-0.9997,232,110.6199987
1710647739,0.8866,232,110.6553247
1710647740,-0.1611,232,110.6906392
1710647741,0.3106,232,110.7259423
1710647742,-0.9985,232,110.7612339
1710647743,-0.8082,232,110.796514
1710647744,-0.5278,232,110.8317827
1710647745,-0.9734,232,110.8670401
1710647746,-0.8749,232,110.902286
1710647747,-0.3384,232,110.9375205
1710647748,-0.8443,232,110.9727436
1710647749,-0.9949,232,111.0079554
1710647750,3.6489,232,111.0431558
1710647751,-0.8385,232,111.0783449
1710647752,-0.9664,232,111.1135226
1710647753,0.6589,232,111.148689
1710647754,0.7654,232,111.1838441
1710647755,-0.684,232,111.2189879
1710647756,-0.6729,232,111.2541203
1710647757,-0.1824,232,111.2892415
1710647758,1.5529,232,111.3243515
1710647759,-0.9981,232,111.3594501
1710647760,-0.5411,232,111.3945376
1710647761,-0.0148,232,111.4296137
1710647762,-0.1362,232,111.4646787
1710647763,-0.9279,232,111.4997324
1710647764,-0.1422,232,111.5347749
1710647765,-0.3013,232,111.5698063
1710647766,-0.6627,232,111.6048264
1710647767,-0.9759,232,111.6398354
1710647768,-0.5116,232,111.6748332
1710647769,-0.911,232,111.7098198
1710647770,-0.8967,232,111.7447953
1710647771,-0.2578,232,111.7797597
1710647772,0.491,232,111.8147129
1710647773,-0.555,232,111.8496551
1710647774,0.3519,232,111.8845861
1710647775,-0.9958,232,111.9195061
1710647776,-0.9762,232,111.9544149
1710647777,-0.9958,232,111.9893127
1710647778,-0.6854,232,112.0241995
1710647779,-0.3857,232,112.0590752
1710647780,-0.8561,232,112.0939398
1710647781,1.07,232,112.1287935
1710647782,4.2519,232,112.1636361
1710647783,-0.9019,232,112.1984677
1710647784,-0.9688,232,112.2332883
1710647785,-0.802,232,112.2680979
1710647786,4.3989,232,112.3028966
1710647787,-0.9873,232,112.3376842
1710647788,-0.974,232,112.372461
1710647789,-0.9324,232,112.4072268
1710647790,-0.4232,232,112.4419816
1710647791,-0.761,232,112.4767256
1710647792,4.4054,232,112.5114586
1710647793,0.0193,232,112.5461807
1710647794,-0.5762,232,112.5808919
1710647795,1.2516,232,112.6155923
1710647796,-0.8693,232,112.6502817
1710647797,-0.5304,232,112.6849603
1710647798,0.2608,232,112.7196281
1710647799,-0.9395,232,112.754285
1710647800,-0.9827,232,112.7889311
1710647801,2.3364,232,112.8235664
1710647802,-0.3654,232,112.8581908
1710647803,0.8418,232,112.8928045
1710647804,-0.901,232,112.9274073
1710647805,6.4049,232,112.9619994
1710647806,0.2007,232,112.9965807
1710647807,-0.8974,232,113.0311513
1710647808,-0.1186,232,113.0657111
1710647809,-0.4654,232,113.1002601
1710647810,3.3624,232,113.1347985
1710647811,0.4045,232,113.1693261
1710647812,-0.9901,232,113.203843
1710647813,-0.7095,232,113.2383492
1710647814,-0.6882,232,113.2728447
1710647815,-0.9143,232,113.3073295
1710647816,-0.9252,232,113.3418037
1710647817,-0.7267,232,113.3762672
1710647818,0.4684,232,113.41072
1710647819,-0.9738,232,113.4451622
1710647820,3.7503,232,113.4795938
1710647821,-0.9806,232,113.5140147
1710647822,-0.6127,232,113.5484251
1710647823,0.945,232,113.5828248
1710647824,-1,232,113.617214
1710647825,-0.9449,232,113.6515925
1710647826,-0.8803,232,113.6859605
1710647827,-0.3611,232,113.720318
1710647828,0.2474,232,113.7546648
1710647829,-0.152,232,113.7890012
1710647830,-0.3472,232,113.823327
1710647831,0.3981,232,113.8576423
1710647832,-0.4276,232,113.891947
1710647833,-0.9012,232,113.9262413
1710647834,2.2103,232,113.9605251
1710647835,0.7019,232,113.9947983
1710647836,3.8245,232,114.0290611
1710647837,-0.695,232,114.0633135
1710647838,-0.6195,232,114.0975554
1710647839,0.9806,232,114.1317868
1710647840,-0.8367,232,114.1660078
1710647841,-0.8467,232,114.2002184
1710647842,0.7825,232,114.2344185
1710647843,-0.9792,232,114.2686083
1710647844,0.6148,232,114.3027876
1710647845,-0.0558,232,114.3369566
1710647846,-0.0578,232,114.3711151
1710647847,0.0654,232,114.4052633
1710647848,2.5855,232,114.4394012
1710647849,-0.5047,232,114.4735287
1710647850,-0.9959,232,114.5076458
1710647851,-0.4082,232,114.5417526
1710647852,-0.8352,232,114.5758491
1710647853,0.7512,232,114.6099353
1710647854,-0.3471,232,114.6440112
1710647855,-0.4915,232,114.6780768
1710647856,0.5435,232,114.7121321
1710647857,-0.9871,232,114.7461771
1710647858,-0.2855,232,114.7802118
1710647859,-0.7629,232,114.8142363
1710647860,-0.0166,232,114.8482506
1710647861,-0.929,232,114.8822546
1710647862,-0.7516,232,114.9162483
1710647863,0.837,232,114.9502319
1710647864,1.4892,232,114.9842052
1710647865,-0.6732,232,115.0181684
1710647866,0.0702,232,115.0521213
1710647867,-0.923,232,115.086064
1710647868,-0.3632,232,115.1199966
1710647869,-0.9768,232,115.153919
1710647870,2.7666,232,115.1878313
1710647871,-0.9922,232,115.2217334
1710647872,-0.7846,232,115.2556254
1710647873,-0.7082,232,115.2895072
1710647874,-0.9979,232,115.3233789
1710647875,-0.9948,232,115.3572405
1710647876,-0.979,232,115.3910921
1710647877,0.823,232,115.4249335
1710647878,-0.5622,232,115.4587648
1710647879,-0.5785,232,115.492586
1710647880,0.4,232,115.5263972
1710647881,8.9555,232,115.5601984
1710647882,-0.2827,232,115.5939894
1710647883,-0.7157,232,115.6277705
1710647884,-0.4648,232,115.6615415
1710647885,-0.9931,232,115.6953025
1710647886,0.0214,232,115.7290534
1710647887,-0.3068,232,115.7627944
1710647888,-0.9721,232,115.7965254
1710647889,-0.8459,232,115.8302464
1710647890,-0.9975,232,115.8639574
1710647891,-0.9996,232,115.8976584
1710647892,-0.766,232,115.9313495
1710647893,-0.6327,232,115.9650306
1710647894,-0.9894,232,115.9987018
1710647895,1.2648,232,116.0323631
1710647896,0.3419,232,116.0660144
1710647897,-0.7247,232,116.0996558
1710647898,0.6526,232,116.1332874
1710647899,-0.8527,232,116.166909
1710647900,-0.998,232,116.2005207
1710647901,0.2957,232,116.2341225
1710647902,-1,232,116.2677145
1710647903,-0.9774,232,116.3012966
1710647904,-0.9958,232,116.3348689
1710647905,-0.9357,232,116.3684313
1710647906,0.1851,232,116.4019838
1710647907,-0.9958,232,116.4355266
1710647908,-0.7816,232,116.4690595
1710647909,0.2377,232,116.5025826
1710647910,-0.6445,232,116.5360959
1710647911,-0.0901,232,116.5695994
1710647912,4.5007,232,116.6030932
1710647913,0.3695,232,116.6365771
1710647914,-0.2291,232,116.6700513
1710647915,0.7002,232,116.7035157
1710647916,-0.9045,232,116.7369704
1710647917,-0.3215,232,116.7704153
1710647918,-0.9782,232,116.8038505
1710647919,0.9695,232,116.837276
1710647920,-0.7661,232,116.8706917
1710647921,4.2284,232,116.9040978
1710647922,-0.9993,232,116.9374941
1710647923,7.4622,232,116.9708808
1710647924,-0.1045,232,117.0042577
1710647925,-0.6962,232,117.037625
1710647926,-0.986,232,117.0709826
1710647927,0.5666,232,117.1043306
1710647928,-0.5785,232,117.1376689
1710647929,0.1133,232,117.1709976
1710647930,-0.9224,232,117.2043166
1710647931,-0.322,232,117.237626
1710647932,-0.6838,232,117.2709258
1710647933,1.0758,232,117.304216
1710647934,-0.9873,232,117.3374966
1710647935,-0.9029,232,117.3707676
1710647936,-0.9205,232,117.404029
1710647937,-0.8547,232,117.4372809
1710647938,-0.7214,232,117.4705232
1710647939,-0.7904,232,117.5037559
1710647940,-0.7267,232,117.536979
1710647941,-0.2744,232,117.5701927
1710647942,-0.9362,232,117.6033968
1710647943,0.3569,232,117.6365913
1710647944,7.6944,232,117.6697764
1710647945,3.0597,232,117.7029519
1710647946,-0.9994,232,117.7361179
1710647947,1.4202,232,117.7692745
1710647948,-0.4406,232,117.8024215
1710647949,-0.5028,232,117.8355591
1710647950,-0.9796,232,117.8686872
1710647951,-0.8691,232,117.9018059
1710647952,3.9229,232,117.9349151
1710647953,-0.8454,232,117.9680149
1710647954,-0.9703,232,118.0011052
1710647955,-0.7954,232,118.0341861
1710647956,1.2695,232,118.0672575
1710647957,-0.3119,232,118.1003196
1710647958,2.4751,232,118.1333723
1710647959,-0.5719,232,118.1664155
1710647960,0.4375,232,118.1994494
1710647961,0.5725,232,118.2324739
1710647962,2.8079,232,118.265489
1710647963,-0.2995,232,118.2984948
1710647964,-0.5981,232,118.3314912
1710647965,-0.8768,232,118.3644782
1710647966,-0.6086,232,118.3974559
1710647967,-0.9235,232,118.4304243
1710647968,-0.8318,232,118.4633834
1710647969,-0.8121,232,118.4963331
1710647970,-0.1217,232,118.5292735
1710647971,-0.9829,232,118.5622047
1710647972,-0.1859,232,118.5951265
1710647973,-0.9024,232,118.6280391
1710647974,1.1508,232,118.6609423
1710647975,0.4404,232,118.6938363
1710647976,-0.6432,232,118.7267211
1710647977,-0.9226,232,118.7595966
1710647978,-0.9664,232,118.7924628
1710647979,1.0358,232,118.8253198
1710647980,-0.7475,232,118.8581676
1710647981,3.2548,232,118.8910062
1710647982,-0.9921,232,118.9238355
1710647983,0.9781,232,118.9566557
1710647984,-0.8157,232,118.9894666
1710647985,-0.978,232,119.0222683
1710647986,-0.6203,232,119.0550609
1710647987,-0.9239,232,119.0878443
1710647988,1.8103,232,119.1206185
1710647989,0.7679,232,119.1533836
1710647990,-0.8783,232,119.1861395
1710647991,-0.1048,232,119.2188862
1710647992,-0.2253,232,119.2516238
1710647993,0.356,232,119.2843523
1710647994,0.0087,232,119.3170717
1710647995,-0.8931,232,119.349782
1710647996,-0.0098,232,119.3824831
1710647997,-0.9935,232,119.4151752
1710647998,-0.8297,232,119.4478581
1710647999,-0.7687,232,119.480532
1710648000,0.2386,232,119.5131968
1710648001,0.2566,232,119.5458525
1710648002,0.1719,232,119.5784992
1710648003,-0.9957,232,119.6111368
1710648004,-0.7626,232,119.6437654
1710648005,-0.4168,232,119.6763849
1710648006,-0.9681,232,119.7089954
1710648007,-0.7484,232,119.7415968
1710648008,-0.9209,232,119.7741893
1710648009,0.2809,232,119.8067727
1710648010,-0.4264,232,119.8393472
1710648011,-0.3309,232,119.8719126
1710648012,-0.2009,232,119.9044691
1710648013,0.2179,232,119.9370166
1710648014,-0.503,232,119.9695551
1710648015,-0.7773,232,120.0020846
1710648016,-0.0761,232,120.0346052
1710648017,-0.8483,232,120.0671169
1710648018,1.7964,232,120.0996196
1710648019,-0.8308,232,120.1321133
1710648020,0.8269,232,120.1645982
1710648021,-0.1566,232,120.1970741
1710648022,2.9114,232,120.2295411
1710648023,-0.1865,232,120.2619992
1710648024,-0.7161,232,120.2944484
1710648025,-0.9738,232,120.3268887
1710648026,1.4218,232,120.3593201
1710648027,-0.8202,232,120.3917427
1710648028,-0.6003,232,120.4241564
1710648029,-0.9826,232,120.4565612
1710648030,-0.661,232,120.4889571
1710648031,-0.3213,232,120.5213443
1710648032,-0.4995,232,120.5537225
1710648033,-0.5719,232,120.586092
1710648034,0.1666,232,120.6184526
1710648035,-0.9909,232,120.6508044
1710648036,-0.8101,232,120.6831474
1710648037,-0.5862,232,120.7154816
1710648038,-0.4939,232,120.747807
1710648039,-0.023,232,120.7801236
1710648040,-0.9567,232,120.8124314
1710648041,-0.8075,232,120.8447304
1710648042,0.0847,232,120.8770207
1710648043,-0.704,232,120.9093022
1710648044,-0.6044,232,120.941575
1710648045,0.7434,232,120.973839
1710648046,-0.8754,232,121.0060943
1710648047,-0.998,232,121.0383408
1710648048,-0.0357,232,121.0705786
1710648049,-0.4837,232,121.1028077
1710648050,2.4432,232,121.1350281
1710648051,-0.089,232,121.1672398
1710648052,0.806,232,121.1994428
1710648053,-0.1716,232,121.2316371
1710648054,-0.8765,232,121.2638227
1710648055,-0.6843,232,121.2959997
1710648056,-0.8206,232,121.3281679
1710648057,0.3856,232,121.3603275
1710648058,-0.9587,232,121.3924785
1710648059,-0.7671,232,121.4246208
1710648060,1.0464,232,121.4567545
1710648061,-0.9439,232,121.4888795
1710648062,-0.8428,232,121.5209959
1710648063,1.5772,232,121.5531037
1710648064,1.0992,232,121.5852029
1710648065,-0.9581,232,121.6172934
1710648066,0.3268,232,121.6493754
1710648067,-0.9078,232,121.6814488
1710648068,1.3695,232,121.7135135
1710648069,1.6882,232,121.7455697
1710648070,0.7288,232,121.7776174
1710648071,-0.8978,232,121.8096565
1710648072,-0.9377,232,121.841687
1710648073,1.536,232,121.8737089
1710648074,0.8684,232,121.9057224
1710648075,-0.1398,232,121.9377272
1710648076,1.6467,232,121.9697236
1710648077,-0.8248,232,122.0017114
1710648078,1.9312,232,122.0336907
1710648079,-0.9026,232,122.0656615
1710648080,-0.7076,232,122.0976238
1710648081,-0.9299,232,122.1295776
1710648082,0.9734,232,122.1615229
1710648083,-0.9265,232,122.1934598
1710648084,-0.9198,232,122.2253881
1710648085,-0.9852,232,122.257308
1710648086,-0.9938,232,122.2892194
1710648087,-0.9655,232,122.3211224
1710648088,-0.7118,232,122.3530169
1710648089,-0.2402,232,122.3849029
1710648090,0.4374,232,122.4167806
1710648091,-0.9999,232,122.4486498
1710648092,-0.7212,232,122.4805106
1710648093,-0.6893,232,122.5123629
1710648094,-0.6894,232,122.5442069
1710648095,0.2701,232,122.5760424
1710648096,0.705,232,122.6078696
1710648097,0.87,232,122.6396884
1710648098,-0.9997,232,122.6714988
1710648099,1.6627,232,122.7033008
1710648100,-0.8599,232,122.7350944
1710648101,6.2305,232,122.7668797
1710648102,0.3677,232,122.7986566
1710648103,-0.6722,232,122.8304252
1710648104,-0.8873,232,122.8621854
1710648105,-0.6865,232,122.8939373
1710648106,-0.8362,232,122.9256809
1710648107,-0.4145,232,122.9574161
1710648108,-0.9897,232,122.989143
1710648109,-0.0546,232,123.0208616
1710648110,-0.9941,232,123.0525719
1710648111,0.1086,232,123.084274
1710648112,2.535,232,123.1159677
1710648113,-0.1822,232,123.1476531
1710648114,-0.0297,232,123.1793303
1710648115,-0.9861,232,123.2109992
1710648116,0.0681,232,123.2426598
1710648117,0.5088,232,123.2743121
1710648118,-0.6708,232,123.3059563
1710648119,-0.7858,232,123.3375921
1710648120,0.2987,232,123.3692197
1710648121,-0.7042,232,123.4008391
1710648122,1.1896,232,123.4324503
1710648123,0.8694,232,123.4640533
1710648124,-0.6243,232,123.495648
1710648125,-0.8179,232,123.5272345
1710648126,-0.8809,232,123.5588129
1710648127,0.7854,232,123.590383
1710648128,-0.9892,232,123.6219449
1710648129,-0.995,232,123.6534987
1710648130,-0.4014,232,123.6850443
1710648131,1.2516,232,123.7165817
1710648132,-0.9633,232,123.748111
1710648133,-0.9243,232,123.7796321
1710648134,1.1803,232,123.811145
1710648135,0.8223,232,123.8426498
1710648136,-0.8202,232,123.8741465
1710648137,-0.0744,232,123.905635
1710648138,-0.0408,232,123.9371155
1710648139,0.4089,232,123.9685878
1710648140,1.3339,232,124.0000519
1710648141,-0.4518,232,124.031508
1710648142,0.0725,232,124.062956
1710648143,-0.7571,232,124.0943959
1710648144,1.65,232,124.1258277
1710648145,-0.9248,232,124.1572514
1710648146,-0.0762,232,124.1886671
1710648147,-0.6805,232,124.2200747
1710648148,-0.9473,232,124.2514742
1710648149,-1,232,124.2828656
1710648150,0.2183,232,124.314249
1710648151,-0.6311,232,124.3456244
1710648152,-0.3685,232,124.3769917
1710648153,-0.9792,232,124.408351
1710648154,0.3582,232,124.4397023
1710648155,-0.5744,232,124.4710456
1710648156,-0.4535,232,124.5023808
1710648157,-0.4268,232,124.5337081
1710648158,-0.5752,232,124.5650273
1710648159,-0.4859,232,124.5963385
1710648160,-0.9087,232,124.6276418
1710648161,-0.9758,232,124.6589371
1710648162,0.3788,232,124.6902244
1710648163,1.5762,232,124.7215037
1710648164,-0.21,232,124.7527751
1710648165,-0.9975,232,124.7840385
1710648166,-0.936,232,124.8152939
1710648167,-0.3874,232,124.8465414
1710648168,-0.8127,232,124.877781
1710648169,-0.6815,232,124.9090126
1710648170,0.6786,232,124.9402363
1710648171,1.2499,232,124.9714521
1710648172,-0.3115,232,125.00266
1710648173,0.6637,232,125.03386
1710648174,0.6573,232,125.065052
1710648175,-0.8118,232,125.0962362
1710648176,-0.5449,232,125.1274125
1710648177,1.0626,232,125.1585809
1710648178,-0.972,232,125.1897414
1710648179,0.1662,232,125.220894
1710648180,3.1069,232,125.2520388
1710648181,-0.4547,232,125.2831757
1710648182,-0.9701,232,125.3143047
1710648183,0.6331,232,125.3454259
1710648184,-0.3617,232,125.3765393
1710648185,-0.4158,232,125.4076448
1710648186,1.373,232,125.4387425
1710648187,2.5457,232,125.4698324
1710648188,-0.9511,232,125.5009144
1710648189,4.2054,232,125.5319886
1710648190,-0.2971,232,125.5630551
1710648191,3.0859,232,125.5941137
1710648192,-0.4907,232,125.6251645
1710648193,-0.9316,232,125.6562075
1710648194,-0.8303,232,125.6872428
1710648195,-0.8421,232,125.7182702
1710648196,-0.0763,232,125.7492899
1710648197,0.9367,232,125.7803019
1710648198,-0.8384,232,125.811306
1710648199,-0.7769,232,125.8423024
1710648200,-0.4966,232,125.8732911
1710648201,-0.5388,232,125.904272
1710648202,-0.3082,232,125.9352452
1710648203,-0.4416,232,125.9662107
1710648204,1.061,232,125.9971684
1710648205,-0.7556,232,126.0281184
1710648206,-0.9272,232,126.0590607
1710648207,1.0499,232,126.0899953
1710648208,-0.9951,232,126.1209221
1710648209,-0.5761,232,126.1518413
1710648210,-0.144,232,126.1827528
1710648211,1.0753,232,126.2136566
1710648212,-0.605,232,126.2445527
1710648213,1.5212,232,126.2754412
1710648214,-0.7655,232,126.3063219
1710648215,1.266,232,126.3371951
1710648216,-0.8698,232,126.3680605
1710648217,-0.2784,232,126.3989183
1710648218,-0.8274,232,126.4297685
1710648219,2.4445,232,126.460611
1710648220,-0.5124,232,126.4914459
1710648221,-0.2906,232,126.5222731
1710648222,-0.7832,232,126.5530928
1710648223,0.0347,232,126.5839048
1710648224,-0.8773,232,126.6147092
1710648225,-0.9026,232,126.645506
1710648226,1.3705,232,126.6762952
1710648227,-0.208,232,126.7070768
1710648228,-0.9991,232,126.7378508
1710648229,-0.9678,232,126.7686172
1710648230,-0.997,232,126.799376
1710648231,2.2723,232,126.8301273
1710648232,-0.771,232,126.860871
1710648233,-0.9928,232,126.8916072
1710648234,-0.3142,232,126.9223357
1710648235,-0.3616,232,126.9530568
1710648236,1.2414,232,126.9837703
1710648237,-0.9475,232,127.0144762
1710648238,-0.69,232,127.0451746
1710648239,-0.9554,232,127.0758655
1710648240,-0.9756,232,127.1065489
1710648241,1.2233,232,127.1372248
1710648242,3.435,232,127.1678931
1710648243,-0.346,232,127.1985539
1710648244,-0.7109,232,127.2292073
1710648245,-0.9845,232,127.2598531
1710648246,-0.9104,232,127.2904915
1710648247,-0.3133,232,127.3211223
1710648248,-0.9658,232,127.3517457
1710648249,0.5831,232,127.3823616
1710648250,0.663,232,127.4129701
1710648251,0.1657,232,127.4435711
1710648252,-0.4591,232,127.4741646
1710648253,-0.7082,232,127.5047507
1710648254,-0.3161,232,127.5353293
1710648255,-0.6928,232,127.5659005
1710648256,1.8778,232,127.5964642
1710648257,2.6963,232,127.6270205
1710648258,-0.3491,232,127.6575694
1710648259,0.4093,232,127.6881109
1710648260,-0.7729,232,127.718645
1710648261,-0.793,232,127.7491717
1710648262,-0.1616,232,127.7796909
1710648263,-0.7284,232,127.8102028
1710648264,-0.5794,232,127.8407072
1710648265,-0.9983,232,127.8712043
1710648266,-0.41,232,127.901694
1710648267,-0.2008,232,127.9321763
1710648268,1.6451,232,127.9626513
1710648269,-0.6252,232,127.9931189
1710648270,-0.4929,232,128.0235791
1710648271,1.3724,232,128.054032
1710648272,-0.9717,232,128.0844775
1710648273,-0.9655,232,128.1149157
1710648274,0.1686,232,128.1453465
1710648275,-0.7239,232,128.1757701
1710648276,-0.8793,232,128.2061862
1710648277,0.0515,232,128.2365951
1710648278,-0.5912,232,128.2669966
1710648279,-0.0359,232,128.2973909
1710648280,-0.2183,232,128.3277778
1710648281,-0.3623,232,128.3581574
1710648282,3.0232,232,128.3885297
1710648283,-0.6997,232,128.4188948
1710648284,-0.5607,232,128.4492525
1710648285,-0.9974,232,128.479603
1710648286,0.8994,232,128.5099462
1710648287,-0.6356,232,128.5402821
1710648288,0.5365,232,128.5706108
1710648289,-0.9109,232,128.6009322
1710648290,-0.6831,232,128.6312463
1710648291,-0.9854,232,128.6615532
1710648292,-0.8896,232,128.6918529
1710648293,-0.4672,232,128.7221453
1710648294,0.5219,232,128.7524305
1710648295,2.3212,232,128.7827084
1710648296,-0.7494,232,128.8129792
1710648297,-0.6557,232,128.8432427
1710648298,-0.7566,232,128.873499
1710648299,0.1975,232,128.9037481
1710648300,-0.6663,232,128.9339899
1710648301,-0.452,232,128.9642246
1710648302,0.0385,232,128.9944521
1710648303,-0.6445,232,129.0246724
1710648304,0.0172,232,129.0548856
1710648305,-0.4809,232,129.0850915
1710648306,0.2493,232,129.1152903
1710648307,-0.6533,232,129.1454819
1710648308,-0.9893,232,129.1756664
1710648309,-0.9948,232,129.2058437
1710648310,-0.5501,232,129.2360138
1710648311,-0.6221,232,129.2661768
1710648312,5.3447,232,129.2963327
1710648313,1.3943,232,129.3264814
1710648314,-0.9725,232,129.356623
1710648315,-0.1286,232,129.3867574
1710648316,2.8994,232,129.4168848
